YEAR_ID,SEM_ID,STD_NO,COURSE_ID,COURSE_EDESC,AVG
2022,1,355022,11253,Object Oriented Programming Lab,64.0
2022,1,355022,14261,Data Engineering Lab,62.0
2022,1,355022,20200,Technical Writing and Communication Skills,82.0
2022,1,355022,11206,Object Oriented Programming,35.0
2021,3,355022,31111,Arabic Language,76.0
2021,3,355022,20134,Discrete Mathematics (1),35.0
2021,1,355022,20132,Calculus (1),50.0
2021,1,355022,31151,National Education,53.0
2021,1,355022,31121,English Language,89.0
2021,1,355022,11102,Introduction to Computer Science,57.0
2022,3,348873,31255,Entrepreneurship for Business,76.0
2022,1,348873,14350,Computer Architecture for Machine Learning,46.0
2022,1,348873,11335,Operating Systems,62.0
2022,1,348873,14362,High Performance Computing for Big Data,58.0
2022,1,348873,14331,Artificial Intelligence lab,53.0
2022,1,348873,11355,Operating Systems Lab,66.0
2022,2,348873,12446,Digital Image Processing,50.0
2022,2,348873,14465,Data Mining,52.0
2022,2,348873,14270,Statistics and  Probability for Data Science,54.0
2022,2,348873,14271,Statistics and  Probability for Data Science lab,72.0
2022,2,348873,14350,Computer Architecture for Machine Learning,60.0
2022,2,348873,14351,Natural Language Processing,44.0
2021,3,348873,20234,Linear Algebra,50.0
2021,3,348873,14330,Artificial Intelligence,60.0
2021,2,348873,14456,Robotics Programming,80.0
2021,2,348873,14260,Data Engineering,75.0
2021,2,348873,20234,Linear Algebra,42.0
2021,2,348873,14261,Data Engineering Lab,68.0
2021,2,348873,11212,Data Structures and Introduction to Algorithms,54.0
2021,2,348873,31130,Foreign languages/ German,81.0
2021,1,348873,11212,Data Structures and Introduction to Algorithms,35.0
2021,1,348873,14141,Introduction to Data Science lab,74.0
2021,1,348873,20233,Statistical Methods,57.0
2021,1,348873,20200,Technical Writing and Communication Skills,91.0
2021,1,348873,31152,Arabic Islamic Civilization,35.0
2021,1,348873,14140,Introduction to Data Science,77.0
2020,3,348873,11253,Object Oriented Programming Lab,93.0
2020,3,348873,11206,Object Oriented Programming,82.0
2022,2,351205,31255,Entrepreneurship for Business,79.0
2022,2,351205,14141,Introduction to Data Science lab,80.0
2022,2,351205,14465,Data Mining,65.0
2022,2,351205,11436,Distributed Systems,68.0
2022,2,351205,12446,Digital Image Processing,64.0
2022,2,351205,14351,Natural Language Processing,55.0
2022,1,351205,11335,Operating Systems,77.0
2022,1,351205,14364,Data Visualization,67.0
2022,1,351205,31130,Foreign Languages / Spanish,88.0
2022,1,351205,11355,Operating Systems Lab,76.0
2022,1,351205,14350,Computer Architecture for Machine Learning,70.0
2021,2,351205,20200,Technical Writing and Communication Skills,87.0
2021,2,351205,31311,Scientific Research Methods,70.0
2021,2,351205,14330,Artificial Intelligence,80.0
2021,2,351205,14331,Artificial Intelligence lab,63.0
2021,2,351205,11323,Database Systems,76.0
2021,2,351205,14362,High Performance Computing for Big Data,82.0
2021,2,351205,11354,Database Systems Lab,85.0
2021,1,351205,11212,Data Structures and Introduction to Algorithms,62.0
2021,1,351205,14261,Data Engineering Lab,65.0
2021,1,351205,14271,Statistics and  Probability for Data Science lab,98.0
2021,1,351205,20234,Linear Algebra,50.0
2021,1,351205,14270,Statistics and  Probability for Data Science,65.0
2021,1,351205,14260,Data Engineering,73.0
2020,2,351205,11151,Structured ProgrammingLab,84.0
2020,2,351205,20133,Calculus (2),78.0
2020,2,351205,11103,Structured Programming,67.0
2020,2,351205,20134,Discrete Mathematics (1),88.0
2020,2,351205,14140,Introduction to Data Science,78.0
2020,2,351205,31111,Arabic Language,55.0
2020,3,351205,20233,Statistical Methods,95.0
2020,3,351205,11206,Object Oriented Programming,72.0
2020,3,351205,11253,Object Oriented Programming Lab,93.0
2020,1,351205,11102,Introduction to Computer Science,70.0
2020,1,351205,20132,Calculus (1),83.0
2020,1,351205,31151,National Education,72.0
2020,1,351205,31121,English Language,88.0
2020,1,351205,31019,Arabic Language(Remedial),69.0
2022,3,350633,31255,Entrepreneurship for Business,71.0
2022,3,350633,20234,Linear Algebra,66.0
2022,3,350633,11436,Distributed Systems,74.0
2022,2,350633,14350,Computer Architecture for Machine Learning,62.0
2022,2,350633,11355,Operating Systems Lab,58.0
2022,2,350633,11335,Operating Systems,60.0
2022,2,350633,14351,Natural Language Processing,63.0
2021,3,350633,14364,Data Visualization,71.0
2021,3,350633,31352,Jerusalem : History and Facts,75.0
2021,3,350633,14330,Artificial Intelligence,70.0
2022,1,350633,14331,Artificial Intelligence lab,65.0
2022,1,350633,11354,Database Systems Lab,73.0
2022,1,350633,12348,Multimedia Systems,55.0
2022,1,350633,11323,Database Systems,58.0
2022,1,350633,31130,Foreign Languages / Turkish,72.0
2022,1,350633,11313,Algorithms  Design and Analysis,50.0
2022,1,350633,14465,Data Mining,58.0
2021,2,350633,14271,Statistics and  Probability for Data Science lab,90.0
2021,2,350633,14270,Statistics and  Probability for Data Science,67.0
2021,2,350633,11212,Data Structures and Introduction to Algorithms,54.0
2021,2,350633,14362,High Performance Computing for Big Data,65.0
2021,2,350633,31271,Environmental Science,59.0
2021,1,350633,20200,Technical Writing and Communication Skills,83.0
2021,1,350633,20234,Linear Algebra,43.0
2021,1,350633,14261,Data Engineering Lab,50.0
2021,1,350633,14141,Introduction to Data Science lab,73.0
2021,1,350633,11206,Object Oriented Programming,71.0
2021,1,350633,11253,Object Oriented Programming Lab,69.0
2021,1,350633,14260,Data Engineering,56.0
2020,3,350633,20233,Statistical Methods,77.0
2020,3,350633,20134,Discrete Mathematics (1),61.0
2020,2,350633,20133,Calculus (2),74.0
2020,2,350633,14140,Introduction to Data Science,70.0
2020,2,350633,11103,Structured Programming,65.0
2020,2,350633,11151,Structured ProgrammingLab,77.0
2020,2,350633,31121,English Language,78.0
2020,1,350633,11102,Introduction to Computer Science,66.0
2020,1,350633,20132,Calculus (1),75.0
2020,1,350633,31151,National Education,92.0
2020,1,350633,31111,Arabic Language,86.0
2020,1,350633,31029,English Language (Remedial),80.0
2022,1,355429,20200,Technical Writing and Communication Skills,77.0
2022,1,355429,11212,Data Structures and Introduction to Algorithms,92.0
2022,1,355429,14261,Data Engineering Lab,81.0
2022,1,355429,14260,Data Engineering,82.0
2022,1,355429,14271,Statistics and  Probability for Data Science lab,94.0
2022,1,355429,20234,Linear Algebra,81.0
2022,1,355429,14270,Statistics and  Probability for Data Science,87.0
2022,2,355429,14362,High Performance Computing for Big Data,71.0
2022,2,355429,14330,Artificial Intelligence,83.0
2022,2,355429,14331,Artificial Intelligence lab,79.0
2022,2,355429,11323,Database Systems,89.0
2022,2,355429,11313,Algorithms  Design and Analysis,90.0
2022,2,355429,11354,Database Systems Lab,90.0
2021,3,355429,20233,Statistical Methods,85.0
2021,3,355429,11253,Object Oriented Programming Lab,82.0
2021,3,355429,11206,Object Oriented Programming,92.0
2021,1,355429,20134,Discrete Mathematics (1),73.0
2021,1,355429,31151,National Education,65.0
2021,1,355429,31121,English Language,90.0
2021,1,355429,20132,Calculus (1),81.0
2021,1,355429,11102,Introduction to Computer Science,94.0
2021,2,355429,11103,Structured Programming,90.0
2021,2,355429,14141,Introduction to Data Science lab,87.0
2021,2,355429,11151,Structured ProgrammingLab,83.0
2021,2,355429,31111,Arabic Language,86.0
2021,2,355429,20133,Calculus 2 (IT),84.0
2021,2,355429,14140,Introduction to Data Science,96.0
2022,3,355462,20234,Linear Algebra,75.0
2022,2,355462,31311,Scientific Research Methods,84.0
2022,2,355462,11354,Database Systems Lab,84.0
2022,2,355462,11323,Database Systems,83.0
2022,2,355462,14362,High Performance Computing for Big Data,61.0
2022,2,355462,11313,Algorithms  Design and Analysis,70.0
2022,2,355462,14331,Artificial Intelligence lab,79.0
2022,2,355462,14330,Artificial Intelligence,82.0
2022,1,355462,14270,Statistics and  Probability for Data Science,81.0
2022,1,355462,11212,Data Structures and Introduction to Algorithms,60.0
2022,1,355462,20200,Technical Writing and Communication Skills,91.0
2022,1,355462,14261,Data Engineering Lab,78.0
2022,1,355462,14260,Data Engineering,73.0
2022,1,355462,14271,Statistics and  Probability for Data Science lab,89.0
2021,3,355462,11253,Object Oriented Programming Lab,85.0
2021,3,355462,20233,Statistical Methods,81.0
2021,3,355462,11206,Object Oriented Programming,66.0
2021,2,355462,20134,Discrete Mathematics (1),70.0
2021,2,355462,20133,Calculus 2 (IT),85.0
2021,2,355462,14141,Introduction to Data Science lab,63.0
2021,2,355462,11151,Structured ProgrammingLab,87.0
2021,2,355462,14140,Introduction to Data Science,82.0
2021,2,355462,11103,Structured Programming,77.0
2021,1,355462,20132,Calculus (1),81.0
2021,1,355462,31121,English Language,99.0
2021,1,355462,31111,Arabic Language,74.0
2021,1,355462,11102,Introduction to Computer Science,86.0
2021,1,355462,31151,National Education,78.0
2022,3,355682,11335,Operating Systems,82.0
2022,3,355682,20200,Technical Writing and Communication Skills,94.0
2022,3,355682,11355,Operating Systems Lab,93.0
2022,2,355682,11313,Algorithms  Design and Analysis,90.0
2022,2,355682,14331,Artificial Intelligence lab,93.0
2022,2,355682,11354,Database Systems Lab,99.0
2022,2,355682,14330,Artificial Intelligence,95.0
2022,2,355682,11323,Database Systems,90.0
2022,2,355682,14362,High Performance Computing for Big Data,87.0
2022,1,355682,14270,Statistics and  Probability for Data Science,94.0
2022,1,355682,11212,Data Structures and Introduction to Algorithms,99.0
2022,1,355682,14271,Statistics and  Probability for Data Science lab,91.0
2022,1,355682,14260,Data Engineering,78.0
2022,1,355682,14261,Data Engineering Lab,91.0
2022,1,355682,20234,Linear Algebra,82.0
2021,2,355682,11151,Structured ProgrammingLab,92.0
2021,2,355682,31130,Foreign languages/ Spanish,99.0
2021,2,355682,11103,Structured Programming,98.0
2021,2,355682,20233,Statistical Methods IT,83.0
2021,2,355682,20133,Calculus 2 (IT),99.0
2021,2,355682,14140,Introduction to Data Science,93.0
2021,2,355682,14141,Introduction to Data Science lab,92.0
2021,3,355682,31264,Introduction To Psychology,84.0
2021,3,355682,31121,English Language,95.0
2021,3,355682,11206,Object Oriented Programming,90.0
2021,3,355682,11253,Object Oriented Programming Lab,89.0
2021,1,355682,11102,Introduction to Computer Science,99.0
2021,1,355682,31111,Arabic Language,98.0
2021,1,355682,20132,Calculus (1),94.0
2021,1,355682,31151,National Education,91.0
2021,1,355682,20134,Discrete Mathematics (1),95.0
2022,3,353416,20134,Discrete Mathematics (1),50.0
2022,3,353416,31111,Arabic Language,69.0
2022,3,353416,31130,Foreign languages,87.0
2022,1,353416,20233,Statistical Methods,35.0
2022,1,353416,14141,Introduction to Data Science lab,35.0
2022,1,353416,14140,Introduction to Data Science,35.0
2022,1,353416,31111,Arabic Language,35.0
2022,1,353416,31130,Foreign languages,35.0
2021,1,353416,11253,Object Oriented Programming Lab,35.0
2021,1,353416,14140,Introduction to Data Science,35.0
2021,1,353416,20133,Calculus (2),50.0
2021,1,353416,11206,Object Oriented Programming,35.0
2021,2,353416,31261,Introduction to Politics and Economic Science,52.0
2021,2,353416,20134,Discrete Mathematics (1),35.0
2021,2,353416,31152,Arabic Islamic Civilization,54.0
2021,2,353416,11253,Object Oriented Programming Lab,35.0
2021,2,353416,11206,Object Oriented Programming,35.0
2020,3,353416,11103,Structured Programming,63.0
2020,3,353416,11151,Structured ProgrammingLab,61.0
2022,3,354615,14351,Natural Language Processing,80.0
2022,3,354615,11436,Distributed Systems,68.0
2022,2,354615,14364,Data Visualization,67.0
2022,2,354615,11449,Computer and Society,79.0
2022,2,354615,14357,Special Topic In Data Science and AI (1),82.0
2022,2,354615,13477,Software Engineering,60.0
2022,2,354615,14350,Computer Architecture for Machine Learning,71.0
2022,2,354615,14465,Data Mining,75.0
2022,1,354615,11335,Operating Systems,79.0
2022,1,354615,14362,High Performance Computing for Big Data,71.0
2022,1,354615,14270,Statistics and  Probability for Data Science,61.0
2022,1,354615,11354,Database Systems Lab,92.0
2022,1,354615,31255,Entrepreneurship for Business,73.0
2022,1,354615,11355,Operating Systems Lab,66.0
2022,1,354615,11313,Algorithms  Design and Analysis,70.0
2021,2,354615,14261,Data Engineering Lab,81.0
2021,2,354615,11212,Data Structures and Introduction to Algorithms,67.0
2021,2,354615,12348,Multimedia Systems,58.0
2021,2,354615,14456,Robotics Programming,83.0
2021,2,354615,14260,Data Engineering,73.0
2021,3,354615,14330,Artificial Intelligence,65.0
2021,3,354615,11323,Database Systems,61.0
2021,3,354615,20233,Statistical Methods,63.0
2022,3,354043,11313,Algorithms  Design and Analysis,35.0
2022,2,354043,20233,Statistical Methods IT,52.0
2022,2,354043,12348,Multimedia Systems,74.0
2022,2,354043,20234,Linear Algebra,50.0
2022,2,354043,11212,Data Structures and Introduction to Algorithms,64.0
2022,2,354043,31361,Introduction to  Philosophy,35.0
2021,3,354043,11206,Object Oriented Programming,66.0
2021,3,354043,20134,Discrete Mathematics 1,55.0
2021,3,354043,11253,Object Oriented Programming Lab,74.0
2021,2,354043,14261,Data Engineering Lab,74.0
2021,2,354043,31264,Introduction To Psychology,74.0
2021,2,354043,14260,Data Engineering,77.0
2021,2,354043,20133,Calculus 2 (IT),50.0
2021,2,354043,31152,Arabic Islamic Civilization,38.0
2021,2,354043,31111,Arabic Language,70.0
2021,2,354043,14141,Introduction to Data Science lab,67.0
2022,1,354043,11212,Data Structures and Introduction to Algorithms,35.0
2022,1,354043,20200,Technical Writing and Communication Skills,78.0
2022,1,354043,20233,Statistical Methods,36.0
2022,1,354043,20234,Linear Algebra,35.0
2022,1,354043,14362,High Performance Computing for Big Data,69.0
2021,1,354043,31121,English Language,88.0
2021,1,354043,11151,Structured ProgrammingLab,53.0
2021,1,354043,20133,Calculus (2),35.0
2021,1,354043,14140,Introduction to Data Science,55.0
2021,1,354043,11103,Structured Programming,50.0
2020,2,354043,31151,National Education,72.0
2020,2,354043,31352,Jerusalem : History and Facts,60.0
2020,2,354043,20132,Calculus (1),51.0
2020,2,354043,11102,Introduction to Computer Science,50.0
2020,3,354043,11102,Introduction to Computer Science,73.0
2022,3,341085,14351,Natural Language Processing,70.0
2022,3,341085,11449,Computer and Society,82.0
2022,3,341085,11435,Data Communications & Computer Networks,80.0
2022,2,341085,14456,Robotics Programming,72.0
2022,2,341085,31130,Foreign Languages / Spanish,93.0
2022,2,341085,11436,Distributed Systems,74.0
2022,2,341085,14350,Computer Architecture for Machine Learning,66.0
2021,3,341085,11355,Operating Systems Lab,79.0
2021,3,341085,11335,Operating Systems,78.0
2021,3,341085,14364,Data Visualization,80.0
2022,1,341085,14465,Data Mining,84.0
2022,1,341085,31255,Entrepreneurship for Business,83.0
2022,1,341085,11354,Database Systems Lab,93.0
2022,1,341085,14331,Artificial Intelligence lab,62.0
2022,1,341085,14330,Artificial Intelligence,77.0
2022,1,341085,11323,Database Systems,89.0
2021,2,341085,14141,Introduction to Data Science lab,86.0
2021,2,341085,14271,Statistics and  Probability for Data Science lab,98.0
2021,2,341085,14270,Statistics and  Probability for Data Science,73.0
2021,2,341085,14362,High Performance Computing for Big Data,66.0
2021,2,341085,31311,Scientific Research Methods,68.0
2021,2,341085,11313,Algorithms  Design and Analysis,75.0
2020,2,341085,20133,Calculus (2),74.0
2020,2,341085,20233,Statistical Methods,91.0
2020,2,341085,11103,Structured Programming,83.0
2020,2,341085,14140,Introduction to Data Science,75.0
2020,2,341085,31264,Introduction To Psychology,89.0
2020,2,341085,11151,Structured ProgrammingLab,91.0
